R2,box_dimension,degree_variance,avg_shortest_path,graph_id,label
0.990088196,1.309153276,2.652537757,9.758049274,997,1
0.989964246,1.186096834,2.234533703,4.971588263,998,1
0.991256892,1.169894939,2.215533459,7.614063532,999,1
0.971883961,1.09955014,1.918904959,6.166405434,1000,1
0.985123598,1.201871648,2.952292899,5.693241225,1001,1
0.978053664,1.074505554,2.272694909,6.356313498,1002,1
0.983948316,1.115518486,2.095065641,6.108670785,1003,1
0.991393438,1.215029929,2.142615047,9.836914964,1004,1
0.983365458,1.237789997,2.252363011,8.146905592,1005,1
0.994375337,1.205978304,2.05749835,8.762703316,1006,1
0.955903189,1.281316701,2.372359229,5.277607883,1007,1
0.989993073,1.004225995,2.123430082,10.38844477,1008,1
0.990624227,1.058839907,1.928840927,6.585170668,1009,1
0.988820693,1.328029644,2.465368945,3.882516189,1010,1
0.994079367,1.206134329,2.01369863,8.073783656,1011,1
0.983742386,1.040027361,2.463637415,5.543010753,1012,1
0.97497099,1.062843934,1.97330697,7.079333428,1013,1
0.990996515,1.161748509,3.169165705,5.777713065,1014,1
0.986791759,1.228829794,2.074712194,5.284134008,1015,1
0.952635029,1.153499337,1.612559061,12.46890576,1016,1
0.976885081,1.263224444,1.849159971,10.03502061,1017,1
0.973545786,1.033732419,1.48965678,8.165707575,1018,1
0.988125217,1.08054863,2.198445676,8.713772316,1019,1
0.995744564,1.259344397,2.473184838,9.727351916,1020,1
0.972618872,1.288399082,2.196121986,8.963432472,1021,1
0.956033404,1.231874812,2.647782585,6.771793826,1022,1
0.973931198,1.098071924,1.430623384,4.607247224,1023,1
0.976256854,1.012385566,2.588326446,4.905172414,1024,1
0.996069555,1.192929845,1.990821026,9.075178566,1025,1
0.977229846,0.948700032,2.075788752,7.133783316,1026,1
0.938193967,1.263393067,1.962191358,5.534037559,1027,1
0.992619829,1.15734009,2.245689215,6.499896928,1028,1
0.978271433,1.158646398,1.650302768,11.08921569,1029,1
0.973163992,0.932632609,2.444335938,4.966765873,1030,1
0.982837944,1.164308618,3.007713302,6.129129846,1031,1
0.988166209,1.236086379,2.1906015,10.5633276,1032,1
0.988634946,1.192433021,2.378273463,6.476490722,1033,1
0.997203316,1.098498959,1.408163265,5.044155844,1034,1
0.98751173,1.314790417,2.325802616,6.506610856,1035,1
0.994644195,1.101051076,2.193136095,3.820673077,1036,1
0.989263785,1.245687874,2.336300064,8.198527788,1037,1
0.969671447,1.065324655,2.561523438,4.342261905,1038,1
0.992841933,1.041073784,2.375369822,6.193427931,1039,1
0.97988745,1.177701654,3.559183673,4.066252588,1040,1
0.971529153,1.13675233,2.211380906,7.07238806,1041,1
0.967691998,1.136340652,2.669806094,6.078473963,1042,1
0.979919786,1.163613438,2.202836445,5.218923933,1043,1
0.979414487,1.091714094,2.286265432,4.355242567,1044,1
0.987752806,1.299990182,1.76446887,11.35605098,1045,1
0.984317396,1.194043226,3.309583673,5.873037767,1046,1
0.970694002,1.12213845,3.300275482,4.474592075,1047,1
0.994394106,1.256863902,2.993955556,5.820760626,1048,1
0.97949279,1.134858411,2.214332676,7.756753899,1049,1
0.980730669,1.314561985,1.778305332,6.469387755,1050,1
0.985976672,1.251482991,2.630247045,7.069548945,1051,1
0.975740145,1.217125416,1.949278065,5.988729068,1052,1
0.99064729,1.173186256,1.732407453,6.319806954,1053,1
0.988343975,1.114008637,1.834328922,10.98526676,1054,1
0.938719212,0.964472773,2.483947681,3.823351482,1055,1
0.97709316,1.181189151,2.210342236,11.01354955,1056,1
0.990599327,1.168308944,1.884439667,4.335519126,1057,1
0.992777409,1.228833278,2.562094526,10.81647716,1058,1
0.977111029,1.2540268,1.684626831,8.17526057,1059,1
0.98381156,1.538086631,5.363843691,4.156718224,1060,1
0.983683577,1.343072757,2.331620592,12.80959274,1061,1
0.984441404,1.171180407,2.271083945,8.400669701,1062,1
0.960320953,1.292935528,2.805434624,7.1,1063,1
0.970972703,1.165073518,3.203635905,7.431307457,1064,1
0.956999938,1.255582558,2.10185434,7.096463894,1065,1
0.979236598,1.130539413,2.130210297,9.59724828,1066,1
0.991716184,1.066019538,2.298919681,12.50509831,1067,1
0.994644195,1.101051076,2.231796422,4.219150026,1068,1
0.978286558,0.98551613,2.523886786,7.055959302,1069,1
0.926105784,0.984020341,1.355371901,4.755681818,1070,1
0.957638808,1.162895837,1.998071062,9.564984472,1071,1
0.98424712,1.081451419,1.646683673,4.468181818,1072,1
0.984943849,1.242312013,2.898099923,7.441855401,1073,1
0.986154237,1.168007839,2.240416228,6.691191577,1074,1
0.983775957,1.388494765,1.990328525,18.97601735,1075,1
0.982255996,0.980075645,2.372047723,6.097297297,1076,1
0.983600374,1.060792489,1.763006249,5.869287469,1077,1
0.979646494,1.13143862,2.328402367,5.868185213,1078,1
0.97726298,1.191748531,2.863785728,4.803524559,1079,1
0.991342846,1.017692753,2.124567474,4.992339261,1080,1
0.955187707,1.072679163,2.08465137,5.094075079,1081,1
0.99106546,1.107450632,2.374716553,9.327483716,1082,1
0.979803313,1.375008049,2.748602148,7.833982122,1083,1
0.995529571,1.020631522,2.084653689,5.699153512,1084,1
0.99387494,1.139934991,2.093558527,5.928188064,1085,1
0.982485731,1.268693327,3.445299306,4.296423135,1086,1
0.99259247,1.219439464,2.174665179,7.323390455,1087,1
0.956749391,1.071633063,1.522261858,7.474204758,1088,1
0.988548846,1.04252585,2.241210938,4.830853175,1089,1
0.982262261,1.069981085,2.482873346,4.751029748,1090,1
0.917824831,1.22779794,2.073335707,3.467343977,1091,1
0.994579927,0.906142697,2.267131681,5.873405673,1092,1
0.990581003,1.166408066,2.12242826,6.553593947,1093,1
0.996862749,1.210320317,2.067617369,5.909941143,1094,1
0.984766781,1.145283827,2.840124926,7.071375131,1095,1
0.985309983,1.428558914,2.04153201,9.986726431,1096,1
0.983426808,1.22244064,2.226569548,11.87841166,1097,1
0.942816103,1.27179027,2.271167187,12.45804929,1098,1
0.967458989,1.096559261,1.915712799,4.743521946,1099,1
0.994123765,1.26247844,2.6475,3.187179487,1100,1
0.977442021,1.231974911,1.849690373,7.843457723,1101,1
0.974895527,1.430936372,4.185228913,5.143271222,1102,1
0.986032139,1.178592114,1.997193358,6.553501815,1103,1
0.981987845,0.96465148,2.126735493,5.31212938,1104,1
0.866830971,0.970770191,1.730909091,3.736026936,1105,1
0.96964967,1.063939435,2.310405644,5.12431746,1106,1
0.98626593,1.179691101,2.43009735,9.905072759,1107,1
0.989268692,1.114040666,2.343728687,7.571317419,1108,1
0.976861239,1.086607326,2.485443787,6.760047704,1109,1
0.983121049,1.108801374,2.203177116,5.766005924,1110,1
0.991834894,1.056396922,2.174121065,7.686962504,1111,1
0.995145479,1.168005417,2.191754689,8.270620371,1112,1
0.986957383,1.048307192,2.962142198,3.857769424,1113,1
0.970533661,1.14240572,2.85736957,3.984708249,1114,1
0.969070984,1.071282714,2.329861383,7.504108723,1115,1
0.954888495,1.06077226,2.078473529,5.759562842,1116,1
0.971264514,0.99554278,1.74145891,5.553174973,1117,1
0.965569682,1.025202052,1.70256089,5.512168142,1118,1
0.997882309,1.118062674,2.640826873,7.121002907,1119,1
0.979219721,1.067202556,1.973362475,6.428374656,1120,1
0.95581178,1.146800187,2.05736541,8.789808917,1121,1
0.968340876,1.015339528,2.554746227,7.692425132,1122,1
0.994336319,1.21744614,2.383822336,9.20448844,1123,1
0.990091588,1.268136602,1.632871972,8.704233906,1124,1
0.962559326,1.213175513,3.315555556,3.551515152,1125,1
0.996135855,1.11499814,2.933072268,5.498472597,1126,1
0.986141319,1.085219248,2.364452607,12.4340039,1127,1
0.979258715,1.108657405,2.187671446,7.027004483,1128,1
0.989720565,1.194008022,2.851664685,6.95282878,1129,1
0.954820281,1.200665337,2.321109694,6.803893179,1130,1
0.979826469,1.155244083,1.644718793,6.070958809,1131,1
0.985399905,1.080583346,1.955759839,6.031145879,1132,1
0.983946506,1.099943575,1.608990635,12.65144533,1133,1
0.972192417,1.362071636,1.890613587,6.230832874,1134,1
0.991047367,1.126878386,2.428048856,5.558430196,1135,1
0.991154071,1.182589064,2.101392284,6.751562417,1136,1
0.96979939,1.038692215,2.05661199,6.776373788,1137,1
0.975727748,1.197505672,1.76244898,4.115942029,1138,1
0.973738151,1.337239871,2.155595706,4.731099656,1139,1
0.99061909,1.079933512,2.63161038,6.371644749,1140,1
0.986745246,1.024050268,1.75591716,11.2557879,1141,1
0.962314067,1.142826338,1.97637051,5.677496417,1142,1
0.947800805,1.059054047,2.441888962,8.448695983,1143,1
0.972365263,1.078561748,1.441048462,12.73810696,1144,1
0.98009851,1.015761726,2.280024456,9.58490566,1145,1
0.978934012,1.000775303,2.193877551,4.939472174,1146,1
0.983574917,1.142734167,2.209087193,7.821110739,1147,1
0.989366883,1.258699707,2.383936949,4.630136986,1148,1
0.99817405,1.16086072,2.333071755,9.284663503,1149,1
0.974545125,1.182881079,1.737043392,10.59619637,1150,1
0.992946855,1.124476095,2.08816251,8.812021741,1151,1
0.994433619,1.025392573,2.530612245,4.804545455,1152,1
0.988086825,1.252808354,1.93443781,8.543056478,1153,1
0.989373064,1.171449947,1.869134709,8.540080738,1154,1
0.955254563,1.115351299,2.201388889,5.944298246,1155,1
0.997616533,1.077601708,2.2816,6.364903226,1156,1
0.98368122,1.068882176,2.037353497,6.712890923,1157,1
0.98423901,1.239345954,2.082974366,8.906038365,1158,1
0.992052083,1.086802757,2.387717084,3.98185118,1159,1
0.992832169,1.055817896,2.089506173,5.774316372,1160,1
0.983141924,1.049831512,2.124301539,5.73009901,1161,1
0.984588748,0.990833903,2.464604402,5.366154773,1162,1
0.979724603,1.22125285,2.027069388,10.1568072,1163,1
0.988269318,1.280625026,2.6875,10.85555556,1164,1
0.963619864,0.969187761,2.351800554,5.241052632,1165,1
0.976688425,1.1489912,1.431659842,8.301196834,1166,1
0.965772828,1.192647674,7.12,2.62122449,1167,1
0.98947494,0.961619516,2.908163265,4.851948052,1168,1
0.963549562,1.145296175,2.040702245,7.880444366,1169,1
0.99427776,0.999472956,2.034482759,4.752571083,1170,1
0.972862505,1.29236049,2.748400967,8.996721311,1171,1
0.978364151,1.069211798,2.36271809,4.550582751,1172,1
0.968704855,1.228596563,1.876660718,6.18859123,1173,1
0.990221816,1.15507634,1.8242399,5.499894803,1174,1
0.995943865,1.003250752,1.989298454,4.598911071,1175,1
0.987962373,1.080623759,1.955621302,4.88612368,1176,1
0.990531414,1.36129811,4.832871653,8.341176471,1177,1
